freesound_id,id,path,start_sample,end_sample,loudness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,key,scale,key_strength
729455,729455_f42,../data/raw/729455_4508519-hq.ogg,344064,352256,0.0013858323218300939,-782.5873,108.6124,-19.680225,56.92974,-2.4596786,-37.906834,-14.900631,-21.637749,-4.469097,28.080967,-37.795246,-23.650482,31.435776,D,minor,0.7107200026512146
729455,729455_f43,../data/raw/729455_4508519-hq.ogg,352256,360448,0.003744906047359109,-736.47705,152.29599,-27.69292,21.765999,-20.949278,-47.924377,-37.06936,-20.096962,-1.7118111,18.643751,-38.650272,-13.545502,26.73552,G,minor,0.8045690059661865
729455,729455_f44,../data/raw/729455_4508519-hq.ogg,360448,368640,0.0028199965599924326,-731.9461,137.59561,-19.420132,65.30574,2.7383003,-28.205212,-33.31987,5.8077507,-7.3488426,6.2233677,-19.215816,-10.905952,16.606827,D,minor,0.7614445686340332
729455,729455_f45,../data/raw/729455_4508519-hq.ogg,368640,376832,0.0011142882285639644,-762.4484,142.0887,-27.041767,37.658882,-16.756466,8.345261,-4.908104,-18.2043,-8.0913315,6.0592613,-30.194172,-6.592186,35.13285,C,minor,0.8455533385276794
729455,729455_f46,../data/raw/729455_4508519-hq.ogg,376832,385024,0.0022828448563814163,-748.4287,185.37634,-47.05587,64.12258,12.799965,-4.052017,-32.97967,-6.4713593,-19.724758,31.163086,-7.8291473,-17.22042,-14.131311,G,minor,0.8338048458099365
729455,729455_f47,../data/raw/729455_4508519-hq.ogg,385024,393216,0.001590934582054615,-734.24994,100.949585,-50.769154,71.483986,7.187565,7.922577,-7.03133,15.207733,-15.126539,0.37960815,-30.546398,-20.001205,24.286354,D,minor,0.7467285394668579
729455,729455_f48,../data/raw/729455_4508519-hq.ogg,393216,401408,0.0014544533332809806,-729.6925,53.76467,-62.50457,55.659424,-25.0938,-23.884552,-40.60714,6.5124226,6.4414673,7.7129498,-23.560928,-5.7731247,11.701298,D,minor,0.8502732515335083
729455,729455_f49,../data/raw/729455_4508519-hq.ogg,401408,409600,0.003499855985864997,-688.71234,152.9317,-26.054176,25.506798,-20.85543,5.1540375,-18.747593,15.411152,6.098831,3.2061806,-37.93166,1.5571823,27.543995,G,minor,0.8097567558288574
729455,729455_f50,../data/raw/729455_4508519-hq.ogg,409600,417792,0.0019062998471781611,-690.5055,100.1017,-20.872177,17.408695,-8.698441,2.335825,-28.49738,-8.631325,-8.05785,14.961052,-0.26247215,-22.105944,-11.423916,D,minor,0.8802432417869568
729455,729455_f51,../data/raw/729455_4508519-hq.ogg,417792,425984,0.0015320315724238753,-682.8979,49.687973,-10.026487,11.448942,-51.060947,-5.4952354,-10.221302,6.9095116,-10.691597,-2.2606678,-10.377781,14.079938,15.74901,G,major,0.8238986134529114
729455,729455_f52,../data/raw/729455_4508519-hq.ogg,425984,434176,0.0017110666958615184,-707.01654,44.01574,-18.17856,20.446627,-66.12026,-33.137257,-15.890188,9.062304,-25.720991,3.8616638,-6.1992283,-0.42318726,2.980505,G,minor,0.8411410450935364
729455,729455_f53,../data/raw/729455_4508519-hq.ogg,434176,442368,0.0017684424528852105,-728.382,118.703384,2.879387,24.727129,-17.999811,-16.459335,-19.882017,-11.088329,-24.463606,2.6420422,-12.765152,-14.244171,6.297676,D,minor,0.795199453830719
729455,729455_f54,../data/raw/729455_4508519-hq.ogg,442368,450560,0.0010507038095965981,-741.0952,96.903786,3.2556648,46.676147,-16.161566,0.5689888,-14.728655,-6.6373825,-16.62029,-2.2722206,-16.361305,4.5277405,12.04071,G,minor,0.8218637704849243
729455,729455_f55,../data/raw/729455_4508519-hq.ogg,450560,458752,0.002524410607293248,-711.94305,115.08075,-27.36993,41.09229,-1.360115,-32.519592,-33.96234,-6.4490776,-17.487642,11.072172,2.1651726,-6.8040905,14.295795,G,minor,0.785743772983551
729455,729455_f56,../data/raw/729455_4508519-hq.ogg,458752,466944,0.002413772977888584,-719.69525,59.032158,-49.594,2.282692,-16.621557,-22.003967,-46.722992,-8.049774,-13.594353,23.410656,0.5331383,-14.327965,17.540611,G,minor,0.700684666633606
729455,729455_f57,../data/raw/729455_4508519-hq.ogg,466944,475136,0.0015837635146453977,-765.2338,122.066956,-49.24962,18.05085,-58.008324,-32.15533,-17.819422,-8.047863,-10.317987,22.763569,-24.047577,-27.3204,28.234367,G,minor,0.8597102165222168
729455,729455_f58,../data/raw/729455_4508519-hq.ogg,475136,483328,0.0021161765325814486,-746.51904,107.74892,-42.079586,17.922039,-57.57396,-36.824974,-41.00388,-31.627964,-6.2436886,14.095722,-16.287334,-6.0743523,5.4501915,G,minor,0.7494463324546814
729455,729455_f59,../data/raw/729455_4508519-hq.ogg,483328,491520,0.0022479344625025988,-747.82806,130.25168,-41.493103,50.76751,6.9553375,-7.839058,-31.866571,-16.554138,-26.725216,12.976625,-9.841782,-36.96326,8.683876,Bb,major,0.6550276279449463
729455,729455_f60,../data/raw/729455_4508519-hq.ogg,491520,499712,0.0016588998259976506,-695.8141,90.97426,-65.43027,40.01284,-19.23611,-21.635319,-32.22021,1.2548447,-16.478785,26.19429,-9.814503,-16.395294,21.761013,G,minor,0.6347368359565735
729455,729455_f61,../data/raw/729455_4508519-hq.ogg,499712,507904,0.0013371537206694484,-729.73517,133.00679,-51.676727,30.742813,5.0071373,-12.7323265,-7.2986794,-13.535198,-34.45661,-5.9680214,-2.837597,-15.787498,9.345364,D,minor,0.7180079817771912
729455,729455_f62,../data/raw/729455_4508519-hq.ogg,507904,516096,0.0010311105288565159,-745.55023,99.775604,-28.961746,49.735466,23.974339,22.915564,-16.503479,3.258728,-17.396467,2.1545334,-7.836067,-14.033676,7.2622643,D,minor,0.7578971982002258
729455,729455_f63,../data/raw/729455_4508519-hq.ogg,516096,524288,0.002123356331139803,-704.35406,124.62503,-27.087334,15.541935,-10.040529,-8.516605,-1.4076138,8.064623,15.043217,6.999607,-24.264103,-2.518036,-0.8586731,G,minor,0.7730097770690918
729455,729455_f64,../data/raw/729455_4508519-hq.ogg,524288,532480,0.002162885619327426,-735.22406,116.123,-0.19596863,52.436943,-5.572384,-20.224312,-29.916393,-4.976265,10.015518,23.340904,-15.682751,-11.211035,23.352188,G,minor,0.8347391486167908
729455,729455_f65,../data/raw/729455_4508519-hq.ogg,532480,540672,0.002700219163671136,-737.45654,137.1296,-3.4452057,45.476715,-1.0790863,-17.70279,-49.375786,-11.971325,4.74139,6.2406635,-8.408661,1.8086472,12.384022,G,minor,0.8105030059814453
729455,729455_f66,../data/raw/729455_4508519-hq.ogg,540672,548864,0.0028723038267344236,-712.62866,81.30549,-13.66029,22.48984,-31.416014,-15.590973,-41.259415,-16.103569,-19.355333,-1.437355,-18.779877,-13.621944,-8.578899,G,minor,0.7703030109405518
729455,729455_f67,../data/raw/729455_4508519-hq.ogg,548864,557056,0.0013563651591539383,-731.3498,40.424145,-0.3739624,2.4011707,-45.042213,-22.143675,-25.562237,-3.9746056,8.89859,15.248857,-13.363392,-9.133596,-0.6905155,G,minor,0.7959967851638794
729455,729455_f68,../data/raw/729455_4508519-hq.ogg,557056,565248,0.003225788241252303,-711.83856,128.59326,-4.3479004,31.539803,-42.89995,-22.12996,-45.39634,-19.1058,-1.8453732,8.063824,-10.151447,-5.619076,0.9701481,G,minor,0.8663297295570374
729455,729455_f69,../data/raw/729455_4508519-hq.ogg,565248,573440,0.002191337523981929,-701.8798,99.85966,-15.9849415,24.196793,-20.1149,-16.584248,-33.777504,-6.54953,-7.957451,8.635082,-1.8639355,-16.702036,-5.594799,G,minor,0.8645963072776794
729455,729455_f70,../data/raw/729455_4508519-hq.ogg,573440,581632,0.004643932916224003,-671.55963,118.24188,-15.489693,9.729692,-24.02441,-16.91161,-36.37323,-8.078884,-9.664299,22.08178,-0.3273239,-14.868399,-2.8478966,G,minor,0.8095105886459351
729455,729455_f71,../data/raw/729455_4508519-hq.ogg,581632,589824,0.0027705200482159853,-712.5612,128.72421,-44.391438,45.91916,-5.588112,-15.301598,-17.891863,-12.057129,5.8837624,25.325232,-15.140987,-11.255505,11.097809,G,minor,0.8222455978393555
729455,729455_f72,../data/raw/729455_4508519-hq.ogg,589824,598016,0.00244964100420475,-670.25183,115.230286,-25.117378,25.213966,-22.70203,-8.607628,-32.861755,1.9733639,-9.425205,16.634186,-0.9488106,-14.221178,-0.5903034,G,minor,0.8725339770317078
729455,729455_f73,../data/raw/729455_4508519-hq.ogg,598016,606208,0.0026208001654595137,-674.79114,95.95846,3.4349594,36.747208,-35.91488,-11.992458,-24.934273,3.4513454,-14.004768,4.462187,-1.0775566,-0.88960457,9.317959,G,minor,0.637270987033844
729455,729455_f74,../data/raw/729455_4508519-hq.ogg,606208,614400,0.0030491717625409365,-753.328,101.33017,22.636642,6.031494,-60.804504,-35.727013,-30.320082,-12.008579,-16.120808,12.343216,-22.954918,-15.0278,22.928455,C,minor,0.6744696497917175
729455,729455_f75,../data/raw/729455_4508519-hq.ogg,614400,622592,0.0033931038342416286,-702.82654,120.40057,-11.730755,22.687378,-43.584282,-33.09729,-36.77803,-17.000847,9.82465,18.863382,-11.369463,-14.105505,20.32776,G,minor,0.8116337656974792
729455,729455_f76,../data/raw/729455_4508519-hq.ogg,622592,630784,0.0030111074447631836,-669.05414,103.77551,11.593739,30.610857,-44.600216,-20.42773,-20.124187,-17.49513,5.8036366,23.13367,-22.562347,2.1460876,11.692852,G,minor,0.830725371837616
729455,729455_f77,../data/raw/729455_4508519-hq.ogg,630784,638976,0.0017837346531450748,-745.0422,116.35012,-7.619507,-4.414261,-37.866432,-2.2141914,-9.59564,27.557274,1.9139328,9.387983,1.2365532,-4.153347,8.487221,D,minor,0.7622177600860596
729455,729455_f78,../data/raw/729455_4508519-hq.ogg,638976,647168,0.0019184933044016361,-723.08795,108.46282,-16.948082,11.830444,-27.119602,-29.41925,-31.543983,-4.2239456,-25.76914,12.599762,-5.8928375,-17.945404,11.505377,G,minor,0.6315776109695435
729455,729455_f79,../data/raw/729455_4508519-hq.ogg,647168,655360,0.0023524679709225893,-655.9631,74.06703,-37.43799,24.959898,-15.873457,-7.476475,-34.666718,-4.725189,-15.271584,-9.364641,-26.32222,0.15978432,21.80518,G,minor,0.7238579988479614
729455,729455_f80,../data/raw/729455_4508519-hq.ogg,655360,663552,0.0021036097314208746,-736.27686,185.25548,-43.28289,24.047035,4.250084,-15.820728,-35.595566,-8.482693,-0.05504608,19.104677,-9.847969,-15.596687,10.232319,G,minor,0.7344551682472229
729455,729455_f81,../data/raw/729455_4508519-hq.ogg,663552,671744,0.001894976943731308,-694.3653,102.448105,-45.26799,55.616737,0.6603203,1.4647827,-26.149155,-3.6279335,-7.6682663,7.6649685,-25.38895,-23.085178,8.396442,D,minor,0.7719951868057251
729455,729455_f82,../data/raw/729455_4508519-hq.ogg,671744,679936,0.0018060555448755622,-682.6891,116.61784,-34.409355,51.89783,1.8537483,-4.4130173,-2.8103065,15.505171,0.895916,8.307726,-12.395258,-12.720554,16.29774,G,minor,0.7713157534599304
729455,729455_f83,../data/raw/729455_4508519-hq.ogg,679936,688128,0.0026311881374567747,-644.5352,94.37943,-37.69525,11.090614,-14.1935215,-5.9083576,1.0978832,13.345457,1.0693588,15.781716,-21.470901,-2.2269783,25.77869,D,minor,0.8340811133384705
729455,729455_f84,../data/raw/729455_4508519-hq.ogg,688128,696320,0.001908780774101615,-685.8336,78.58495,-75.74421,6.4162216,-26.767714,5.0273514,-16.938154,9.133131,-4.130022,7.1962566,-6.2300224,-5.7219048,5.0213547,D,minor,0.750003457069397
729455,729455_f85,../data/raw/729455_4508519-hq.ogg,696320,704512,0.0008814153261482716,-795.1248,132.95158,-67.501,33.452724,2.3780174,8.990753,6.235111,11.379381,15.167038,19.939304,-22.714962,-8.917244,30.988281,G,minor,0.7865010499954224
729455,729455_f86,../data/raw/729455_4508519-hq.ogg,704512,712704,0.0016430240357294679,-775.5718,175.06387,-29.656906,32.177864,-30.426235,-17.132862,-14.464159,8.228516,26.174286,27.274681,-6.82267,-1.6235542,7.8353004,G,minor,0.8949864506721497
729455,729455_f87,../data/raw/729455_4508519-hq.ogg,712704,720896,0.00010117696365341544,-967.4875,124.2983,-28.861889,71.02423,8.296993,13.128593,3.2233887,1.326622,26.641846,13.436756,-7.1169243,-4.7307587,14.62191,G,minor,0.8349853157997131
729455,729455_f88,../data/raw/729455_4508519-hq.ogg,720896,729088,4.6593824663432315e-05,-1003.4494,111.58734,7.7844963,55.3791,-10.178741,1.3606567,-19.10556,-2.2791977,17.48119,-4.376438,27.396534,2.7987823,3.3664665,G,minor,0.8866549134254456
729455,729455_f89,../data/raw/729455_4508519-hq.ogg,729088,737280,2.175779445678927e-05,-1044.7229,107.7471,1.268547,27.009514,-11.629429,8.413246,-8.149078,10.45644,6.55315,-13.363777,-4.568798,2.2514,3.1433296,G,minor,0.8667828440666199
729455,729455_f90,../data/raw/729455_4508519-hq.ogg,737280,745472,1.3474811566993594e-05,-1080.093,99.38023,-6.0623856,32.443726,2.8605614,-1.8465424,-10.252205,-2.4717941,8.426327,-1.6196365,0.5617752,-1.2354965,8.570442,G,minor,0.8487515449523926
729455,729455_f91,../data/raw/729455_4508519-hq.ogg,745472,753664,9.236178811988793e-06,-1112.4451,101.57271,8.933205,22.421814,-0.55556107,-11.996742,-8.536583,-3.6958237,-2.8734016,-8.252823,-6.693966,9.093166,9.015686,G,minor,0.8585094213485718
729455,729455_f92,../data/raw/729455_4508519-hq.ogg,753664,761856,8.690174581715837e-06,-1118.431,98.12045,-8.948814,5.028961,-1.6427956,-19.029419,-13.955681,6.338417,14.344028,-4.8319473,-2.8736649,5.205639,-7.658661,G,minor,0.7480930089950562
729455,729455_f93,../data/raw/729455_4508519-hq.ogg,761856,770048,4.853752216149587e-06,-1152.0637,86.43909,12.258705,18.253525,10.524929,-10.622803,-14.141563,-2.025444,0.4531212,-4.1265335,1.8711853,1.7317696,4.3077354,G,minor,0.7720016837120056
729455,729455_f94,../data/raw/729455_4508519-hq.ogg,770048,778240,3.844351340376306e-06,-1156.9446,91.29503,13.882561,9.230942,12.359905,-6.2088013,-14.76635,-10.425697,-9.017487,-3.3192215,2.168686,-6.244892,-4.160057,G,minor,0.7733184695243835
729455,729455_f95,../data/raw/729455_4508519-hq.ogg,778240,786432,2.297987521160394e-06,-1176.8093,69.375046,5.16436,15.883621,22.444725,-3.397049,-6.400673,4.8052444,-0.9967537,-10.069527,-9.693001,-1.3337593,9.294685,Bb,major,0.7168527245521545
729455,729455_f96,../data/raw/729455_4508519-hq.ogg,786432,794624,2.063969077426009e-06,-1196.2615,61.18703,14.969566,9.291351,7.7456017,-2.747345,-10.671211,-9.896126,7.681942,11.769497,-13.292694,-20.771954,-4.170517,G,minor,0.7756378650665283
729455,729455_f97,../data/raw/729455_4508519-hq.ogg,794624,802816,2.0384857180033578e-06,-1203.8247,60.58977,15.132896,-3.7592468,1.8808708,3.6834183,-2.8849792,-2.6345139,6.6097527,9.773006,-1.4587402,-13.271191,-8.201263,G,minor,0.7578670978546143
729455,729455_f98,../data/raw/729455_4508519-hq.ogg,802816,811008,1.4626632491854252e-06,-1217.255,47.149555,13.354454,1.8805542,5.447796,1.5595169,-5.65522,-3.2233505,3.101986,3.1598473,0.3520584,1.1426048,3.8492584,Bb,major,0.6807761192321777
729455,729455_f99,../data/raw/729455_4508519-hq.ogg,811008,819200,1.1423974228819134e-06,-1236.0596,35.369007,24.62878,16.595459,10.421642,1.2377548,-8.18557,-9.88813,-3.4907875,2.6219444,3.8773727,4.7357826,8.548157,Eb,minor,0.8430572152137756
729455,729455_f100,../data/raw/729455_4508519-hq.ogg,819200,827392,5.702777343685739e-07,-1248.2216,22.343521,18.871025,13.888916,8.16206,2.47303,-2.3162231,-5.4822464,-6.794548,-6.5255814,-5.1286774,-3.0603752,-0.87833786,G,minor,0.687966525554657
729455,729455_f101,../data/raw/729455_4508519-hq.ogg,827392,835584,6.119014415162383e-07,-1245.6249,25.7571,21.479305,15.215057,8.065548,1.2274094,-4.257454,-7.70681,-8.918266,-8.175804,-6.1473694,-3.6999092,-1.679142,G,minor,0.687966525554657
